masked_dep_acct_num,masked_bank_num,masked_account_type,masked_id,masked_product_code,bucket_days_since_open,number_of_owners,total_deposit_amount,item_amt,deposit_dt,channel,relationship_balance,oao_flg,onus_ind,treasury_check_ind,heloc_ind,rdis,max_deposit_amount30d,total_deposit_item_count,prevtran1,prevtran2,prevtran3,prevtran4,prevtran5,prevtran6,prevtran7,prevtran8,prevtran9,prevtran10,prevtrandate1,prevtrandate2,prevtrandate3,prevtrandate4,prevtrandate5,prevtrandate6,prevtrandate7,prevtrandate8,prevtrandate9,prevtrandate10,drawee_sum,drawee_cnt,drawee_avg,drawee_max,drawee_min,RDI_DT,RETURN_REASON,return_target,over_draft_amount,month_num
23108,0,0,23768,9,2000-5000,1,6223.97,6223.97,2024-06-06,TELLER,5859,N,T,N,N,0.0,22066.38,1,3835.93,3769.82,793.41,4892.36,7985.23,4312.98,7818.03,687.73,876.47,504.67,1.0,14.0,39.0,68.0,92.0,100.0,107.0,111.0,113.0,122.0,,,,,,,,0,0,6
24455,2,0,670,1,1000-2000,1,638.07,638.07,2024-08-27,TELLER,4532,N,F,N,N,2.0,1859.93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
2429,6,0,27889,0,5000+,2,2497.07,2148.51,2024-07-19,TELLER,688,N,T,N,N,,2148.51,2,975.16,1198.35,1127.26,434.68,1726.98,2747.1,6851.44,1722.92,2057.71,1467.78,1.0,15.0,44.0,49.0,76.0,81.0,85.0,94.0,108.0,115.0,5258.28,1.0,5258.28,5258.28,5258.28,2024-07-24,1.0,1,0,7
123,0,0,11480,0,1000-2000,2,932.07,932.07,2024-10-07,TELLER,47761,N,F,N,N,2.0,932.07,1,690.97,,,,,,,,,,0.0,,,,,,,,,,,,,,,2024-10-09,1.0,1,0,10
14134,3,1,8106,1,0-1000,2,3154.41,3055.86,2024-02-23,TELLER,1199,N,F,N,N,,3055.86,2,6569.24,980.17,3897.74,2366.02,2707.81,3601.05,3354.08,1865.17,1440.27,3299.17,0.0,7.0,12.0,41.0,44.0,65.0,67.0,86.0,102.0,113.0,,,,,,,,0,0,2
11763,0,0,8460,0,2000-5000,2,2248.13,2179.79,2024-03-26,TELLER,28524,N,F,N,N,,2179.79,1,1148.14,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,0,0,3
12981,0,0,17608,12,1000-2000,1,504.96,504.96,2024-08-24,TELLER,6088,N,F,N,N,,1500.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
4250,0,1,4657,1,5000+,1,495.21,488.61,2024-09-13,TELLER,12725,N,F,N,N,,1949.5,1,2467.08,1626.52,181.92,373.8,258.66,2137.12,527.9,441.5,531.07,196.6,1.0,19.0,32.0,49.0,51.0,53.0,60.0,75.0,95.0,101.0,,,,,,,,0,0,9
23611,0,0,12729,1,5000+,1,1401.73,1401.73,2024-04-16,TELLER,19751,N,F,N,N,0.0,2482.6,2,439.0,2244.38,,,,,,,,,4.0,19.0,,,,,,,,,1410.12,3.0,470.04,470.04,470.04,2024-05-08,1.0,1,0,4
20725,0,0,31583,0,5000+,2,1187.09,462.28,2024-10-31,TELLER,6868,N,F,N,N,,574.22,1,2186.96,223.98,281.41,332.79,100.0,5654.42,,,,,7.0,21.0,23.0,28.0,45.0,46.0,,,,,932.5,1.0,932.5,932.5,932.5,2024-11-06,1.0,1,0,10
3699,0,0,1929,1,2000-5000,2,2287.74,2287.74,2024-09-11,TELLER,120249,N,F,N,N,2.0,2550.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-13,6.0,1,0,9
10989,0,0,18546,1,2000-5000,2,5220.57,4226.77,2024-04-04,TELLER,14401,N,T,N,N,,4226.77,2,4368.3,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,0,4
7791,6,2,19843,9,5000+,1,1519.52,1199.42,2024-09-12,TELLER,-1969,N,F,N,N,,1199.42,2,7047.45,,,,,,,,,,0.0,,,,,,,,,,1162.5,3.0,387.5,387.5,387.5,,,0,0,9
21150,0,0,9135,10,1000-2000,2,469.38,469.38,2024-04-22,TELLER,10638,N,F,N,N,,469.38,1,,,,,,,,,,,,,,,,,,,,,114.14,1.0,114.14,114.14,114.14,,,0,0,4
7743,0,0,6009,1,2000-5000,1,2289.53,2082.45,2024-04-02,TELLER,164778,N,F,N,N,,2082.45,1,2307.15,1936.36,565.67,406.63,1560.65,2711.26,2102.66,5116.34,3734.43,2188.44,1.0,17.0,29.0,36.0,41.0,46.0,51.0,55.0,57.0,76.0,537.36,1.0,537.36,537.36,537.36,,,0,0,4
16988,3,0,23409,1,0-1000,2,3252.96,3244.69,2024-11-13,TELLER,2403,N,F,N,N,,3244.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-22,10.0,1,0,11
6260,0,0,10835,2,2000-5000,3,863.34,493.05,2024-03-04,TELLER,13116,N,F,N,N,,3988.63,2,424.15,276.31,124.64,151.18,357.77,1931.78,152.61,719.4,663.19,100.0,21.0,23.0,28.0,35.0,65.0,76.0,93.0,109.0,116.0,117.0,6745.52,8.0,843.19,983.07,723.21,,,0,0,3
2147,0,2,22469,1,1000-2000,1,1279.56,263.57,2024-05-07,TELLER,12795,N,F,N,N,,3050.35,1,845.07,143.89,599.78,,,,,,,,7.0,22.0,36.0,,,,,,,,1386.72,2.0,693.36,1036.84,463.67,2024-05-15,1.0,1,0,5
8989,0,0,1910,1,5000+,1,2775.94,203.73,2024-05-24,TELLER,21074,N,F,N,N,1.0,428.02,1,351.75,404.8,285.85,201.77,503.5,220.1,100.0,409.04,424.31,175.25,4.0,27.0,50.0,57.0,58.0,60.0,61.0,72.0,79.0,96.0,,,,,,2024-06-01,1.0,1,0,5
16525,0,0,3172,1,0-1000,2,242.47,242.47,2024-08-20,TELLER,6871,N,F,N,N,,1624.1,2,4395.85,154.06,562.33,,,,,,,,14.0,32.0,45.0,,,,,,,,,,,,,,,0,0,8
17841,0,1,1897,1,0-1000,1,915.95,915.95,2024-11-10,TELLER,14174,N,F,N,N,3.0,2421.06,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-19,1.0,1,0,11
5205,0,0,8697,1,2000-5000,1,2275.43,2275.43,2024-06-11,TELLER,63532,N,F,N,N,2.0,2275.43,1,1883.26,1938.24,,,,,,,,,21.0,41.0,,,,,,,,,,,,,,2024-06-25,1.0,1,0,6
15211,0,0,28466,0,5000+,1,1803.5,141.82,2024-09-06,TELLER,2769,N,F,N,N,,519.54,1,233.91,331.98,250.15,786.95,140.5,345.04,2955.35,248.39,246.12,,0.0,55.0,65.0,73.0,80.0,88.0,99.0,103.0,112.0,,2698.78,2.0,1349.39,1409.37,1291.96,,,0,0,9
16458,0,0,22451,0,0-1000,0,2131.93,1842.94,2024-06-06,TELLER,2796,N,F,N,N,4.0,2385.27,1,1231.71,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0,0,6
11831,0,0,3983,5,0-1000,3,3223.81,2100.52,2024-10-20,TELLER,2674,N,F,N,N,3.0,10188.66,3,232.56,921.59,1477.15,431.57,1904.32,478.52,2193.07,626.49,20633.91,22881.91,1.0,3.0,20.0,38.0,43.0,55.0,76.0,95.0,107.0,114.0,369.92,1.0,369.92,369.92,369.92,2024-10-24,1.0,1,0,10
5513,0,0,27107,1,5000+,1,6789.66,5761.14,2024-10-17,TELLER,3327,N,F,N,N,,5761.14,1,4007.4,5227.52,7752.94,2832.97,3994.11,1053.04,679.07,12281.06,1555.09,4700.64,0.0,10.0,18.0,20.0,26.0,60.0,66.0,77.0,85.0,86.0,,,,,,,,0,0,10
24634,0,0,1598,1,1000-2000,1,453.48,453.48,2024-09-04,TELLER,3043,N,F,N,N,0.0,453.48,3,290.95,193.9,100.0,418.4,195.26,100.0,,,,,14.0,30.0,34.0,36.0,38.0,65.0,,,,,,,,,,2024-09-09,1.0,1,0,9
5534,0,0,14438,4,1000-2000,2,5570.19,5004.05,2024-05-17,TELLER,11273,N,F,N,N,,5004.05,1,1375.3,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,0,5
9562,6,0,9714,0,0-1000,1,923.05,923.05,2024-04-01,TELLER,1318,N,F,N,N,,923.05,2,100.0,280.28,1614.99,1245.46,308.75,1325.41,486.47,1111.47,899.86,146.23,0.0,29.0,47.0,50.0,64.0,80.0,82.0,98.0,120.0,126.0,,,,,,,,0,0,4
10528,0,0,1228,5,2000-5000,1,488.05,488.05,2024-06-07,TELLER,87215,N,F,N,N,1.0,9298.21,3,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,2024-06-11,10.0,1,0,6
11342,0,0,19773,15,5000+,1,283.52,283.52,2024-07-23,TELLER,29544,N,F,N,N,3.0,301.07,2,211.09,498.36,156.64,101.95,221.06,1074.84,100.0,101.81,147.21,146.35,1.0,2.0,20.0,25.0,54.0,64.0,86.0,91.0,121.0,154.0,1852.0,1.0,1852.0,1852.0,1852.0,2024-08-01,1.0,1,0,7
3380,5,0,24702,0,5000+,2,613.73,613.73,2024-05-27,TELLER,7462,N,F,N,N,,2305.64,1,1215.31,1054.81,1085.08,354.52,5439.09,156.0,215.22,385.02,465.2,1557.68,0.0,8.0,24.0,51.0,62.0,66.0,79.0,93.0,94.0,107.0,3845.62,1.0,3845.62,3845.62,3845.62,,,0,0,5
2308,0,0,15171,1,1000-2000,1,208.08,208.08,2024-05-07,TELLER,84861,N,T,Y,N,0.0,537.72,4,151.85,262.82,609.03,111.46,159.37,1023.08,1881.38,139.23,,,1.0,7.0,27.0,32.0,49.0,79.0,84.0,89.0,,,,,,,,2024-05-10,1.0,1,0,5
2035,0,0,1206,5,5000+,3,838.78,511.45,2024-05-02,TELLER,2698,N,F,N,N,0.0,511.45,1,,,,,,,,,,,,,,,,,,,,,1243.7,2.0,621.85,713.45,542.01,2024-05-05,9.0,1,0,5
3331,0,1,11459,7,0-1000,1,401.0,330.86,2024-09-02,TELLER,9014,N,F,N,N,,9317.4,2,663.03,100.0,531.91,100.0,105.3,135.49,2017.83,100.0,100.0,465.76,5.0,6.0,17.0,50.0,51.0,61.0,106.0,128.0,143.0,148.0,4687.26,2.0,2343.63,2353.06,2334.24,,,0,0,9
5000,0,0,6564,0,0-1000,2,524.79,100.01,2024-10-18,TELLER,59203,N,F,N,N,,494.55,2,100.0,387.52,118.32,843.05,100.0,318.97,599.32,100.0,3558.93,2663.35,21.0,29.0,36.0,50.0,74.0,85.0,90.0,92.0,97.0,110.0,,,,,,,,0,0,10
17916,0,0,27501,1,0-1000,2,1553.45,1263.41,2024-07-16,TELLER,20549,N,F,N,N,,1263.41,2,1324.87,2110.08,9318.75,11826.86,100.0,2799.82,100.0,160.45,1930.01,,7.0,25.0,42.0,70.0,96.0,103.0,118.0,120.0,134.0,,,,,,,,,0,0,7
19089,0,1,19650,1,5000+,0,1124.67,1124.67,2024-09-14,TELLER,6371,N,F,N,N,2.0,1124.67,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-21,6.0,1,0,9
22356,0,0,20602,1,5000+,1,466.99,466.99,2024-04-16,TELLER,11615,N,F,N,N,,768.24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
17863,5,0,9891,1,5000+,1,1303.36,1303.36,2024-03-14,TELLER,261166,N,F,N,N,3.0,1303.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
385,0,0,18263,1,2000-5000,1,2598.12,1238.12,2024-05-13,TELLER,1939,N,F,N,N,,1725.21,1,1678.41,344.94,511.86,6614.3,240.75,762.04,13691.7,576.92,325.74,254.87,1.0,21.0,31.0,59.0,64.0,69.0,74.0,75.0,102.0,121.0,,,,,,,,0,0,5
1558,0,0,29576,0,2000-5000,1,147.97,147.97,2024-04-01,TELLER,73687,N,T,N,N,0.0,1289.01,1,495.52,331.39,100.0,131.28,224.18,464.08,100.0,186.5,582.51,569.61,21.0,24.0,32.0,34.0,37.0,38.0,43.0,53.0,73.0,79.0,,,,,,2024-04-03,6.0,1,0,4
20022,0,0,6082,1,5000+,2,1093.77,1093.77,2024-03-13,TELLER,10912,N,F,N,N,,1093.77,1,100.0,443.62,406.71,796.13,291.72,202.35,445.93,1208.13,388.63,1022.52,0.0,24.0,66.0,92.0,96.0,104.0,134.0,146.0,171.0,207.0,1490.06,2.0,745.03,745.03,745.03,,,0,0,3
2651,0,1,20926,4,1000-2000,2,1039.69,1039.69,2024-08-04,TELLER,2971,N,F,N,N,1.0,1039.69,1,753.07,3939.17,1891.34,2739.6,793.61,366.2,1931.19,155.63,650.65,,1.0,2.0,11.0,25.0,35.0,59.0,64.0,69.0,92.0,,209.32,1.0,209.32,209.32,209.32,2024-08-11,1.0,1,0,8
17011,0,0,18907,0,2000-5000,1,514.41,514.41,2024-04-09,TELLER,125688,N,F,N,N,1.0,514.41,1,277.48,,,,,,,,,,0.0,,,,,,,,,,385.7,2.0,192.85,192.85,192.85,2024-04-15,10.0,1,0,4
9334,0,0,15137,7,5000+,2,100.56,100.01,2024-08-18,TELLER,75513,N,F,N,N,,755.17,1,284.5,222.93,,,,,,,,,0.0,10.0,,,,,,,,,3109.08,2.0,1554.54,1918.83,1259.41,,,0,0,8
22059,1,0,27766,4,0-1000,2,32250.42,32061.42,2024-08-16,TELLER,49272,N,F,N,N,,32061.42,1,935.78,3418.93,4246.38,2099.06,,,,,,,2.0,12.0,20.0,29.0,,,,,,,,,,,,,,0,0,8
18174,0,0,26820,1,5000+,1,418.07,418.07,2024-02-07,TELLER,22183,N,F,N,N,2.0,770.14,2,196.87,320.78,1303.83,802.96,133.15,,,,,,2.0,7.0,12.0,16.0,20.0,,,,,,1800.32,4.0,450.08,450.08,450.08,,,0,0,2
6053,0,0,12143,1,0-1000,1,382.98,382.98,2024-11-06,TELLER,14225,N,T,N,N,0.0,382.98,1,681.33,,,,,,,,,,21.0,,,,,,,,,,,,,,,2024-11-11,6.0,1,0,11
15616,0,0,19088,1,5000+,1,987.25,987.25,2024-03-12,TELLER,23360,N,F,N,N,0.0,3676.0,1,1745.43,501.37,1368.94,2476.4,4178.84,2228.78,2260.5,1132.06,2140.42,1476.16,0.0,44.0,82.0,88.0,97.0,120.0,138.0,141.0,150.0,176.0,1402.28,1.0,1402.28,1402.28,1402.28,,,0,0,3
17015,0,0,3551,4,1000-2000,2,448.89,448.89,2024-02-23,TELLER,9620,N,F,N,N,,448.89,2,198.56,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0,0,2
19473,0,0,2126,1,5000+,0,278.33,278.33,2024-11-01,TELLER,33464,N,F,N,N,,278.33,1,,,,,,,,,,,,,,,,,,,,,316.75,1.0,316.75,316.75,316.75,2024-11-02,1.0,1,0,11
1131,3,0,9132,2,2000-5000,2,2826.89,2826.89,2024-04-19,TELLER,7829,N,F,N,N,,2826.89,2,2750.67,28997.82,6741.27,4179.69,,,,,,,0.0,3.0,17.0,30.0,,,,,,,1142.66,2.0,571.33,953.43,342.36,,,0,0,4
18195,1,0,17260,1,2000-5000,2,360.03,120.09,2024-07-17,TELLER,6662,N,F,N,N,,315.69,2,157.69,202.85,776.01,8251.83,,,,,,,7.0,12.0,37.0,57.0,,,,,,,,,,,,,,0,0,7
1156,0,0,27368,0,2000-5000,2,2731.38,248.7,2024-08-02,TELLER,18162,N,T,N,N,4.0,1354.8,4,685.72,,,,,,,,,,4.0,,,,,,,,,,1496.43,3.0,498.81,751.46,331.1,,,0,0,8
21975,0,0,9487,0,2000-5000,3,322.94,322.94,2024-03-08,TELLER,22703,N,F,N,N,,1751.25,1,,,,,,,,,,,,,,,,,,,,,1951.06,2.0,975.53,1334.36,713.19,,,0,0,3
1080,0,0,5231,1,5000+,1,1108.69,1108.69,2024-04-01,TELLER,492,N,F,N,N,,1108.69,1,1295.21,202.35,4769.74,4237.41,,,,,,,28.0,42.0,58.0,72.0,,,,,,,,,,,,,,0,17,4
7721,0,0,90,1,5000+,1,3755.63,3755.63,2024-06-03,TELLER,35344,N,F,N,N,,3755.63,1,7408.16,,,,,,,,,,0.0,,,,,,,,,,660.74,1.0,660.74,660.74,660.74,,,0,0,6
17810,0,1,1780,0,5000+,1,182.88,182.88,2024-07-01,TELLER,11089,N,F,N,N,2.0,527.33,1,202.53,366.4,,,,,,,,,14.0,36.0,,,,,,,,,1624.88,2.0,812.44,909.49,725.74,2024-07-11,34.0,1,0,7
22640,0,2,24083,8,5000+,1,715.66,715.66,2024-08-21,TELLER,8728,N,F,N,N,2.0,3842.07,3,1475.05,,,,,,,,,,21.0,,,,,,,,,,1416.0,3.0,472.0,472.0,472.0,,,0,0,8
14701,0,0,8033,7,5000+,2,3100.73,100.01,2024-10-04,TELLER,20698,N,F,N,N,,4143.03,2,,,,,,,,,,,,,,,,,,,,,711.66,3.0,237.22,252.97,222.45,,,0,0,10
21527,0,0,3347,1,1000-2000,2,250.81,250.81,2024-07-18,TELLER,4623,N,T,N,N,,1080.73,2,2528.81,344.8,1393.2,100.0,100.0,385.62,609.82,128.57,539.35,1064.86,0.0,4.0,8.0,9.0,43.0,47.0,55.0,57.0,65.0,84.0,,,,,,2024-08-06,10.0,1,0,7
15329,1,0,1966,1,5000+,1,736.06,586.6,2024-04-03,TELLER,9011,N,F,N,N,,628.93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
8788,0,0,3926,1,5000+,2,959.26,959.26,2024-08-28,TELLER,632,N,F,N,N,,1343.77,2,100.0,1379.14,139.65,902.93,197.77,1918.65,,,,,4.0,38.0,45.0,60.0,70.0,81.0,,,,,,,,,,,,0,0,8
22963,0,0,23857,15,2000-5000,1,100.56,100.01,2024-07-22,TELLER,14364,N,T,N,N,,7538.56,1,185.68,1477.37,368.4,100.0,160.5,477.44,,,,,7.0,16.0,33.0,35.0,41.0,73.0,,,,,,,,,,,,0,0,7
3459,0,0,4270,0,0-1000,2,146.12,146.12,2024-07-24,TELLER,714,N,T,N,N,6.0,146.12,1,100.0,,,,,,,,,,21.0,,,,,,,,,,6219.11,1.0,6219.11,6219.11,6219.11,2024-07-25,10.0,1,0,7
22173,0,0,20327,2,1000-2000,2,1381.32,1381.32,2024-09-26,TELLER,12276,N,T,N,N,0.0,1381.32,1,650.67,677.72,908.84,1150.83,109.8,1822.95,266.03,580.74,262.78,5527.67,7.0,12.0,26.0,35.0,43.0,47.0,52.0,64.0,77.0,104.0,458.42,1.0,458.42,458.42,458.42,,,0,0,9
16678,0,0,25161,0,5000+,2,1680.99,1680.99,2024-11-05,TELLER,192181,N,F,N,N,4.0,4698.37,2,14100.76,960.24,1881.6,1907.37,2019.4,6903.35,12743.03,483.0,408.89,869.61,14.0,16.0,19.0,28.0,44.0,55.0,58.0,79.0,84.0,94.0,,,,,,,,0,0,11
13394,0,0,5940,1,5000+,1,328.03,328.03,2024-05-28,TELLER,6340,N,T,N,N,,4760.77,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-31,1.0,1,0,5
21130,0,0,11189,1,0-1000,2,368.74,368.74,2024-08-30,TELLER,6648,N,F,N,N,,2876.32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
14143,0,0,20531,0,0-1000,0,307.82,307.82,2024-10-02,TELLER,5617,N,F,N,N,,934.35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
13592,0,0,31558,5,5000+,1,3362.21,3362.21,2024-04-26,TELLER,3637,N,F,N,N,,3362.21,2,2964.16,,,,,,,,,,0.0,,,,,,,,,,168.26,1.0,168.26,168.26,168.26,,,0,0,4
10127,0,0,2159,1,2000-5000,4,1712.91,1663.72,2024-08-05,TELLER,473,N,F,N,N,,30791.05,2,,,,,,,,,,,,,,,,,,,,,7905.74,2.0,3952.87,8045.27,1942.16,2024-08-23,1.0,1,0,8
17210,0,1,1789,0,5000+,2,4695.01,4695.01,2024-11-14,TELLER,222,N,F,N,N,,4695.01,1,27464.02,1525.33,2557.83,1924.27,1591.31,626.01,,,,,0.0,2.0,11.0,13.0,21.0,22.0,,,,,,,,,,,,0,0,11
22594,0,0,3563,1,1000-2000,1,3355.19,3355.19,2024-09-25,TELLER,19881,N,T,N,N,1.0,3355.19,4,1822.7,19382.03,4701.49,800.62,,,,,,,21.0,25.0,57.0,78.0,,,,,,,,,,,,2024-09-26,1.0,1,0,9
12001,0,2,8639,2,0-1000,1,2594.65,640.78,2024-02-17,TELLER,3877,N,F,N,N,0.0,640.78,3,177.3,1833.51,2067.37,162.17,108.96,593.11,2970.9,248.76,1360.48,646.31,28.0,45.0,68.0,77.0,78.0,108.0,116.0,134.0,148.0,158.0,,,,,,2024-02-20,16.0,1,0,2
18652,0,0,22863,1,0-1000,2,1194.89,541.93,2024-06-18,TELLER,227947,N,F,N,N,0.0,541.93,3,158.83,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0,0,6
11225,6,1,29032,0,2000-5000,2,854.47,854.47,2024-05-24,TELLER,6261,N,F,N,N,,3634.02,3,281.3,224.45,159.76,293.96,1234.77,6223.18,,,,,5.0,17.0,23.0,33.0,49.0,63.0,,,,,,,,,,2024-06-14,1.0,1,0,5
24007,0,1,9521,0,2000-5000,2,668.73,668.73,2024-10-31,TELLER,22049,N,F,N,N,,668.73,1,144.54,608.75,100.0,978.47,100.0,902.62,182.98,429.47,100.0,100.0,7.0,23.0,37.0,44.0,66.0,90.0,98.0,128.0,142.0,146.0,,,,,,,,0,0,10
20367,0,0,18922,1,2000-5000,1,3555.78,1552.74,2024-06-24,TELLER,17191,N,F,N,N,,1552.74,1,1120.99,1709.95,1887.29,3706.02,296.92,100.0,2570.78,613.22,1824.99,4517.83,28.0,32.0,44.0,64.0,65.0,66.0,70.0,75.0,105.0,145.0,982.44,4.0,245.61,409.25,147.4,,,0,0,6
13158,0,0,26495,1,0-1000,2,1251.95,1251.95,2024-03-14,TELLER,20161,N,T,N,N,0.0,2988.34,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-15,1.0,1,0,3
886,0,0,1445,0,5000+,2,2751.22,2751.22,2024-08-29,TELLER,4136,N,F,N,N,4.0,5324.73,1,20045.01,1128.83,5569.91,4580.34,21750.02,536.69,4005.61,469.29,16303.78,,5.0,10.0,25.0,26.0,31.0,55.0,70.0,91.0,92.0,,,,,,,2024-08-30,1.0,1,0,8
9373,1,0,19335,1,5000+,2,283.13,283.13,2024-11-19,TELLER,35210,N,F,N,N,,595.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
6005,0,0,21039,0,5000+,2,1170.63,1170.63,2024-08-06,TELLER,4108,N,F,N,N,,1984.37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
249,0,0,29895,6,1000-2000,2,417.39,417.39,2024-03-22,TELLER,17227,N,F,N,N,,417.39,1,117.42,237.52,449.08,311.84,100.0,363.28,100.0,232.94,100.0,100.0,7.0,21.0,29.0,50.0,74.0,101.0,110.0,114.0,125.0,174.0,761.1,3.0,253.7,339.3,189.7,,,0,0,3
19481,0,0,18813,1,5000+,1,3140.72,2352.08,2024-10-24,TELLER,16737,N,T,N,N,,2352.08,1,8726.42,750.76,652.47,325.52,2555.88,,,,,,0.0,19.0,61.0,68.0,107.0,,,,,,21298.41,7.0,3042.63,5826.65,1588.84,2024-10-26,1.0,1,0,10
20290,0,0,8653,4,2000-5000,1,100.56,100.01,2024-05-03,TELLER,38156,N,T,N,N,,21324.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-11,1.0,1,0,5
15946,0,0,1851,1,2000-5000,1,1600.86,1600.86,2024-04-15,TELLER,6436,N,T,N,N,,1600.86,1,3423.56,1235.18,5050.79,1694.13,725.4,1363.9,402.38,338.82,4293.24,516.62,28.0,68.0,110.0,114.0,117.0,121.0,139.0,159.0,186.0,192.0,,,,,,2024-05-06,1.0,1,0,4
4833,0,1,2792,5,2000-5000,2,619.9,212.33,2024-10-21,TELLER,16797,N,T,N,N,0.0,1467.91,6,2185.87,601.07,100.0,100.0,360.44,549.75,509.46,,,,2.0,8.0,73.0,79.0,106.0,123.0,126.0,,,,,,,,,2024-11-02,10.0,1,0,10
16049,0,0,16739,1,0-1000,2,673.82,673.82,2024-09-23,TELLER,1282,N,F,N,N,,4399.78,1,177.39,392.58,,,,,,,,,5.0,12.0,,,,,,,,,388.19,1.0,388.19,388.19,388.19,,,0,7,9
18925,1,0,30926,15,0-1000,2,1017.94,875.34,2024-10-26,TELLER,3491,N,T,N,N,,1582.13,1,632.02,538.55,,,,,,,,,28.0,33.0,,,,,,,,,624.72,1.0,624.72,624.72,624.72,,,0,0,10
18042,0,0,4413,1,5000+,1,290.07,290.07,2024-09-02,TELLER,9447,N,T,N,N,,384.32,1,100.0,,,,,,,,,,7.0,,,,,,,,,,16619.19,3.0,5539.73,6075.1,5051.54,,,0,0,9
12007,0,0,2065,1,0-1000,0,406.53,406.53,2024-09-13,TELLER,319,N,F,N,N,9.0,406.53,4,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-18,16.0,1,0,9
20287,0,0,20690,0,5000+,1,1338.75,994.22,2024-05-31,TELLER,3010,N,T,N,N,0.0,1566.7,2,594.74,819.38,513.28,126.87,2976.5,852.88,1399.31,3932.65,465.5,6185.64,7.0,8.0,17.0,51.0,55.0,72.0,84.0,109.0,116.0,129.0,5122.0,2.0,2561.0,2561.0,2561.0,2024-06-15,10.0,1,0,5
720,0,0,20261,6,2000-5000,1,543.42,543.42,2024-04-01,TELLER,4298,N,F,N,N,0.0,543.42,1,387.89,,,,,,,,,,28.0,,,,,,,,,,,,,,,2024-04-06,1.0,1,0,4
7881,0,1,8935,2,0-1000,2,1276.19,1059.97,2024-03-11,TELLER,9116,N,F,N,N,1.0,1385.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
451,0,0,1738,7,2000-5000,1,2338.34,2338.34,2024-04-22,TELLER,104259,N,F,N,N,1.0,2659.23,4,,,,,,,,,,,,,,,,,,,,,13185.0,4.0,3296.25,3296.25,3296.25,,,0,0,4
19969,0,1,16480,0,2000-5000,1,569.59,569.59,2024-03-14,TELLER,1114,N,F,N,N,0.0,1396.46,2,2111.1,,,,,,,,,,5.0,,,,,,,,,,,,,,,2024-03-16,10.0,1,0,3
9047,0,0,30354,1,1000-2000,2,2291.36,2291.36,2024-10-14,TELLER,25389,N,T,N,N,2.0,2291.36,13,354.9,5671.0,944.42,250.84,7557.34,506.45,7995.96,2861.03,2002.36,1020.31,1.0,11.0,16.0,19.0,21.0,52.0,70.0,77.0,91.0,100.0,,,,,,,,0,0,10
18663,0,1,16159,1,1000-2000,2,218.66,218.66,2024-07-25,TELLER,238722,N,F,N,N,1.0,218.66,3,2781.72,631.49,277.58,190.62,321.55,376.56,614.49,104.73,295.25,626.16,0.0,13.0,35.0,41.0,52.0,63.0,73.0,77.0,80.0,84.0,,,,,,,,0,0,7
2285,0,0,24724,1,0-1000,1,9027.16,9027.16,2024-07-04,TELLER,11551,N,F,N,N,0.0,9027.16,1,11484.56,4073.87,4260.77,5065.33,85104.37,1199.69,4540.75,3746.02,1044.07,378.4,0.0,8.0,14.0,26.0,66.0,134.0,162.0,163.0,175.0,192.0,,,,,,2024-07-16,1.0,1,0,7
22403,0,1,25478,1,5000+,1,154.15,154.15,2024-06-05,TELLER,101559,N,F,N,N,0.0,1534.12,2,100.0,377.86,,,,,,,,,2.0,12.0,,,,,,,,,,,,,,2024-06-13,10.0,1,0,6
10931,0,0,13995,9,5000+,2,8431.8,8388.08,2024-09-23,TELLER,6159,N,F,N,N,,8388.08,2,26163.2,912.7,3743.01,1839.16,649.17,6803.6,3254.06,,,,5.0,10.0,13.0,51.0,52.0,71.0,75.0,,,,,,,,,,,0,0,9
